"('TimeGMT', <class 'str'>, None, 30, 30, 3, True)","('date', <class 'datetime.date'>, None, 10, 10, 0, True)","('SourceSystemId', <class 'int'>, None, 19, 19, 0, True)","('DbAddr', <class 'int'>, None, 19, 19, 0, True)","('DbName', <class 'str'>, None, 80, 80, 0, True)","('EValue', <class 'float'>, None, 53, 53, 0, True)","('Year', <class 'str'>, None, 1024, 1024, 0, True)","('Month', <class 'str'>, None, 1024, 1024, 0, True)","('Day', <class 'str'>, None, 1024, 1024, 0, True)"
2024-01-01 14:41:00+00:00,2024-01-01,2,7456,Default Name,9.318395614624023,2024,1,1
2024-01-01 18:02:00+00:00,2024-01-01,2,7456,Default Name,9.546259880065918,2024,1,1
2024-01-01 06:53:00+00:00,2024-01-01,2,7456,Default Name,9.520941734313965,2024,1,1
2024-01-01 12:26:00+00:00,2024-01-01,2,7456,Default Name,9.791305541992188,2024,1,1
2024-01-01 09:44:00+00:00,2024-01-01,2,7456,Default Name,9.837420463562012,2024,1,1
2024-01-01 18:40:00+00:00,2024-01-01,2,7456,Default Name,9.713541984558105,2024,1,1
2024-01-01 18:30:00+00:00,2024-01-01,2,7456,Default Name,9.291269302368164,2024,1,1
2024-01-01 10:19:00+00:00,2024-01-01,2,7456,Default Name,9.566153526306152,2024,1,1
2024-01-01 03:02:00+00:00,2024-01-01,2,7456,Default Name,10.010128021240234,2024,1,1
2024-01-01 01:33:00+00:00,2024-01-01,2,7456,Default Name,10.164749145507812,2024,1,1
2024-01-01 16:40:00+00:00,2024-01-01,2,7456,Default Name,9.769603729248047,2024,1,1
2024-01-01 15:32:00+00:00,2024-01-01,2,7456,Default Name,9.740668296813965,2024,1,1
2024-01-01 07:15:00+00:00,2024-01-01,2,7456,Default Name,10.049009323120117,2024,1,1
2024-01-01 00:29:00+00:00,2024-01-01,2,7456,Default Name,9.619502067565918,2024,1,1
2024-01-01 14:26:00+00:00,2024-01-01,2,7456,Default Name,9.754232406616211,2024,1,1
2024-01-01 03:09:00+00:00,2024-01-01,2,7456,Default Name,10.096029281616211,2024,1,1
2024-01-01 04:13:00+00:00,2024-01-01,2,7456,Default Name,9.647533416748047,2024,1,1
2024-01-01 07:45:00+00:00,2024-01-01,2,7456,Default Name,9.99294662475586,2024,1,1
2024-01-01 17:19:00+00:00,2024-01-01,2,7456,Default Name,9.361799240112305,2024,1,1
2024-01-01 12:21:00+00:00,2024-01-01,2,7456,Default Name,9.917896270751953,2024,1,1
2024-01-01 00:37:00+00:00,2024-01-01,2,7456,Default Name,9.620407104492188,2024,1,1
2024-01-01 22:32:00+00:00,2024-01-01,2,7456,Default Name,9.371745109558105,2024,1,1
2024-01-01 20:37:00+00:00,2024-01-01,2,7456,Default Name,9.26052474975586,2024,1,1
2024-01-01 03:53:00+00:00,2024-01-01,2,7456,Default Name,9.609556198120117,2024,1,1
2024-01-01 11:02:00+00:00,2024-01-01,2,7456,Default Name,9.802156448364258,2024,1,1
2024-01-01 18:45:00+00:00,2024-01-01,2,7456,Default Name,9.718063354492188,2024,1,1
2024-01-01 00:59:00+00:00,2024-01-01,2,7456,Default Name,9.590567588806152,2024,1,1
2024-01-01 04:09:00+00:00,2024-01-01,2,7456,Default Name,10.1123046875,2024,1,1
2024-01-01 01:56:00+00:00,2024-01-01,2,7456,Default Name,10.082465171813965,2024,1,1
2024-01-01 02:32:00+00:00,2024-01-01,2,7456,Default Name,10.041775703430176,2024,1,1
2024-01-01 02:48:00+00:00,2024-01-01,2,7456,Default Name,9.68370246887207,2024,1,1
2024-01-01 02:41:00+00:00,2024-01-01,2,7456,Default Name,9.635778427124023,2024,1,1
2024-01-01 14:23:00+00:00,2024-01-01,2,7456,Default Name,9.327438354492188,2024,1,1
